name,start_time,duration,"data","error"
"Async Serial",12.3509368,0.00098958,"L",
"Async Serial",12.3519779,0.00098958,"O",
"Async Serial",12.353019,0.00098958,"G",
"Async Serial",12.3540601,0.00098958,"]",
"Async Serial",12.3551012,0.00098958," ",
"Async Serial",12.3561423,0.00098958,"C",
"Async Serial",12.3571834,0.00098958,"o",
"Async Serial",12.3582245,0.00098958,"n",
"Async Serial",12.3592656,0.00098958,"n",
"Async Serial",12.3603067,0.00098958,"e",
"Async Serial",12.3613478,0.00098958,"c",
"Async Serial",12.3623889,0.00098958,"t",
"Async Serial",12.36343,0.00098958,"i",
"Async Serial",12.3644712,0.00098958,"o",
"Async Serial",12.3655123,0.00098958,"n",
"Async Serial",12.3665534,0.00098958," ",
"Async Serial",12.3675945,0.00098958,"f",
"Async Serial",12.3686356,0.00098958,"r",
"Async Serial",12.3696767,0.00098958,"o",
"Async Serial",12.3707178,0.00098958,"m",
"Async Serial",12.3717589,0.00098958," ",
"Async Serial",12.3728,0.00098958,"0",
"Async Serial",12.3738411,0.00098958,"9",
"Async Serial",12.3748822,0.00098958,"9",
"Async Serial",12.3759233,0.00098958,"3",
"Async Serial",12.3769644,0.00098958,"1",
"Async Serial",12.3780055,0.00098958,"9",
"Async Serial",12.3790466,0.00098958,"f",
"Async Serial",12.3800877,0.00098958,"7",
"Async Serial",12.3811289,0.00098958,"0",
"Async Serial",12.38217,0.00098958,"0",
"Async Serial",12.3832111,0.00098958,"d",
"Async Serial",12.3842522,0.00098958,"8",
"Async Serial",12.3852933,0.00098958,"d",
"Async Serial",12.3863344,0.00098958,"5",
"Async Serial",12.3873755,0.00098958,"f",
"Async Serial",12.3884166,0.00098958,"2",
"Async Serial",12.3894577,0.00098958,"8",
"Async Serial",12.3904988,0.00098958,"7",
"Async Serial",12.3915399,0.00098958,"3",
"Async Serial",12.392581,0.00098958,"8",
"Async Serial",12.3936221,0.00098958,"7",
"Async Serial",12.3946632,0.00098958,"c",
"Async Serial",12.3957043,0.00098958,"8",
"Async Serial",12.3967455,0.00098958,"1",
"Async Serial",12.3977866,0.00098958,"e",
"Async Serial",12.3988277,0.00098958,"6",
"Async Serial",12.3998688,0.00098958,"f",
"Async Serial",12.4009099,0.00098958,"2",
"Async Serial",12.401951,0.00098958,"0",
"Async Serial",12.4029921,0.00098958,"3",
"Async Serial",12.4040332,0.00098958,"8",
"Async Serial",12.4050743,0.00098958,"4",
"Async Serial",12.4061154,0.00098958,"c",
"Async Serial",12.4071565,0.00098958,"3",
"Async Serial",12.4081976,0.00098958,"6",
"Async Serial",12.4092387,0.00098958,"8",
"Async Serial",12.4102798,0.00098958,"a",
"Async Serial",12.4113209,0.00098958,"9",
"Async Serial",12.4123621,0.00098958,"d",
"Async Serial",12.4134032,0.00098958,"e",
"Async Serial",12.4144443,0.00098958,"2",
"Async Serial",12.4154854,0.00098958,"7",
"Async Serial",12.4165265,0.00098958,"f",
"Async Serial",12.4175676,0.00098958,"9",
"Async Serial",12.4186087,0.00098958,"9",
"Async Serial",12.4196498,0.00098958,"2",
"Async Serial",12.4206909,0.00098958,"f",
"Async Serial",12.421732,0.00098958,"7",
"Async Serial",12.4227731,0.00098958,"1",
"Async Serial",12.4238142,0.00098958,"c",
"Async Serial",12.4248553,0.00098958,"1",
"Async Serial",12.4258964,0.00098958,"d",
"Async Serial",12.4269375,0.00098958,"e",
"Async Serial",12.4279787,0.00098958,"3",
"Async Serial",12.4290198,0.00098958,"6",
"Async Serial",12.4300609,0.00098958,"3",
"Async Serial",12.431102,0.00098958,"c",
"Async Serial",12.4321431,0.00098958,"5",
"Async Serial",12.4331842,0.00098958,"9",
"Async Serial",12.4342253,0.00098958,"7",
"Async Serial",12.4352664,0.00098958,"a",
"Async Serial",12.4363075,0.00098958,"f",
"Async Serial",12.4373486,0.00098958,"d",
"Async Serial",12.4383897,0.00098958,"4",
"Async Serial",12.4394308,0.00098958,"
",
"Async Serial",12.4729805,0.00098958,"[",
"Async Serial",12.4740216,0.00098958,"L",
"Async Serial",12.4750627,0.00098958,"O",
"Async Serial",12.4761038,0.00098958,"G",
"Async Serial",12.4771449,0.00098958,"]",
"Async Serial",12.478186,0.00098958," ",
"Async Serial",12.4792271,0.00098958,"C",
"Async Serial",12.4802682,0.00098958,"o",
"Async Serial",12.4813093,0.00098958,"n",
"Async Serial",12.4823504,0.00098958,"n",
"Async Serial",12.4833915,0.00098958,"e",
"Async Serial",12.4844326,0.00098958,"c",
"Async Serial",12.4854737,0.00098958,"t",
"Async Serial",12.4865149,0.00098958,"i",
"Async Serial",12.487556,0.00098958,"o",
"Async Serial",12.4885971,0.00098958,"n",
"Async Serial",12.4896382,0.00098958," ",
"Async Serial",12.4906793,0.00098958,"f",
"Async Serial",12.4917204,0.00098958,"r",
"Async Serial",12.4927615,0.00098958,"o",
"Async Serial",12.4938026,0.00098958,"m",
"Async Serial",12.4948437,0.00098958," ",
"Async Serial",12.4958848,0.00098958,"a",
"Async Serial",12.4969259,0.00098958,"b",
"Async Serial",12.497967,0.00098958,"2",
"Async Serial",12.4990081,0.00098958,"9",
"Async Serial",12.5000492,0.00098958,"0",
"Async Serial",12.5010903,0.00098958,"d",
"Async Serial",12.5021314,0.00098958,"3",
"Async Serial",12.5031725,0.00098958,"a",
"Async Serial",12.5042137,0.00098958,"3",
"Async Serial",12.5052548,0.00098958,"8",
"Async Serial",12.5062959,0.00098958,"0",
"Async Serial",12.507337,0.00098958,"f",
"Async Serial",12.5083781,0.00098958,"0",
"Async Serial",12.5094192,0.00098958,"4",
"Async Serial",12.5104603,0.00098958,"c",
"Async Serial",12.5115014,0.00098958,"2",
"Async Serial",12.5125425,0.00098958,"f",
"Async Serial",12.5135836,0.00098958,"0",
"Async Serial",12.5146247,0.00098958,"d",
"Async Serial",12.5156658,0.00098958,"b",
"Async Serial",12.5167069,0.00098958,"9",
"Async Serial",12.517748,0.00098958,"8",
"Async Serial",12.5187891,0.00098958,"f",
"Async Serial",12.5198302,0.00098958,"4",
"Async Serial",12.5208714,0.00098958,"2",
"Async Serial",12.5219125,0.00098958,"d",
"Async Serial",12.5229536,0.00098958,"5",
"Async Serial",12.5239947,0.00098958,"b",
"Async Serial",12.5250358,0.00098958,"7",
"Async Serial",12.5260769,0.00098958,"a",
"Async Serial",12.527118,0.00098958,"d",
"Async Serial",12.5281591,0.00098958,"e",
"Async Serial",12.5292002,0.00098958,"a",
"Async Serial",12.5302413,0.00098958,"2",
"Async Serial",12.5312824,0.00098958,"b",
"Async Serial",12.5323235,0.00098958,"d",
"Async Serial",12.5333646,0.00098958,"0",
"Async Serial",12.5344057,0.00098958,"7",
"Async Serial",12.5354468,0.00098958,"2",
"Async Serial",12.5364879,0.00098958,"3",
"Async Serial",12.537529,0.00098958,"f",
"Async Serial",12.5385702,0.00098958,"a",
"Async Serial",12.5396113,0.00098958,"3",
"Async Serial",12.5406524,0.00098958,"8",
"Async Serial",12.5416935,0.00098958,"e",
"Async Serial",12.5427346,0.00098958,"0",
"Async Serial",12.5437757,0.00098958,"6",
"Async Serial",12.5448168,0.00098958,"2",
"Async Serial",12.5458579,0.00098958,"1",
"Async Serial",12.546899,0.00098958,"f",
"Async Serial",12.5479401,0.00098958,"b",
"Async Serial",12.5489812,0.00098958,"3",
"Async Serial",12.5500223,0.00098958,"d",
"Async Serial",12.5510634,0.00098958,"7",
"Async Serial",12.5521045,0.00098958,"c",
"Async Serial",12.5531456,0.00098958,"1",
"Async Serial",12.5541867,0.00098958,"c",
"Async Serial",12.5552279,0.00098958,"2",
"Async Serial",12.556269,0.00098958,"8",
"Async Serial",12.5573101,0.00098958,"0",
"Async Serial",12.5583512,0.00098958,"8",
"Async Serial",12.5593923,0.00098958,"2",
"Async Serial",12.5604334,0.00098958,"8",
"Async Serial",12.5614745,0.00098958,"4",
"Async Serial",12.5625156,0.00098958,"
",
"Async Serial",12.5635567,0.00098958,"[",
"Async Serial",12.5645978,0.00098958,"L",
"Async Serial",12.5656389,0.00098958,"O",
"Async Serial",12.56668,0.00098958,"G",
"Async Serial",12.5677211,0.00098958,"]",
"Async Serial",12.5687622,0.00098958," ",
"Async Serial",12.5698033,0.00098958,"C",
"Async Serial",12.5708444,0.00098958,"o",
"Async Serial",12.5718855,0.00098958,"n",
"Async Serial",12.5729266,0.00098958,"n",
"Async Serial",12.5739678,0.00098958,"e",
"Async Serial",12.5750089,0.00098958,"c",
"Async Serial",12.57605,0.00098958,"t",
"Async Serial",12.5770911,0.00098958,"i",
"Async Serial",12.5781322,0.00098958,"o",
"Async Serial",12.5791733,0.00098958,"n",
"Async Serial",12.5802144,0.00098958," ",
"Async Serial",12.5812555,0.00098958,"f",
"Async Serial",12.5822966,0.00098958,"r",
"Async Serial",12.5833377,0.00098958,"o",
"Async Serial",12.5843788,0.00098958,"m",
"Async Serial",12.5854199,0.00098958," ",
"Async Serial",12.586461,0.00098958,"4",
"Async Serial",12.5875021,0.00098958,"b",
"Async Serial",12.5885432,0.00098958,"1",
"Async Serial",12.5895843,0.00098958,"1",
"Async Serial",12.5906255,0.00098958,"8",
"Async Serial",12.5916666,0.00098958,"6",
"Async Serial",12.5927077,0.00098958,"d",
"Async Serial",12.5937488,0.00098958,"2",
"Async Serial",12.5947899,0.00098958,"9",
"Async Serial",12.595831,0.00098958,"d",
"Async Serial",12.5968721,0.00098958,"6",
"Async Serial",12.5979132,0.00098958,"b",
"Async Serial",12.5989543,0.00098958,"9",
"Async Serial",12.5999954,0.00098958,"7",
"Async Serial",12.6010365,0.00098958,"f",
"Async Serial",12.6020776,0.00098958,"2",
"Async Serial",12.6031187,0.00098958,"9",
"Async Serial",12.6041598,0.00098958,"0",
"Async Serial",12.6052009,0.00098958,"8",
"Async Serial",12.606242,0.00098958,"4",
"Async Serial",12.6072831,0.00098958,"4",
"Async Serial",12.6083243,0.00098958,"4",
"Async Serial",12.6093654,0.00098958,"0",
"Async Serial",12.6104065,0.00098958,"7",
"Async Serial",12.6114476,0.00098958,"2",
"Async Serial",12.6124887,0.00098958,"7",
"Async Serial",12.6135298,0.00098958,"3",
"Async Serial",12.6145709,0.00098958,"0",
"Async Serial",12.615612,0.00098958,"4",
"Async Serial",12.6166531,0.00098958,"4",
"Async Serial",12.6176942,0.00098958,"e",
"Async Serial",12.6187353,0.00098958,"5",
"Async Serial",12.6197764,0.00098958,"2",
"Async Serial",12.6208175,0.00098958,"0",
"Async Serial",12.6218586,0.00098958,"2",
"Async Serial",12.6228997,0.00098958,"d",
"Async Serial",12.6239408,0.00098958,"d",
"Async Serial",12.624982,0.00098958,"f",
"Async Serial",12.6260231,0.00098958,"8",
"Async Serial",12.6270642,0.00098958,"9",
"Async Serial",12.6281053,0.00098958,"2",
"Async Serial",12.6291464,0.00098958,"2",
"Async Serial",12.6301875,0.00098958,"1",
"Async Serial",12.6312286,0.00098958,"6",
"Async Serial",12.6322697,0.00098958,"3",
"Async Serial",12.6333108,0.00098958,"0",
"Async Serial",12.6343519,0.00098958,"7",
"Async Serial",12.635393,0.00098958,"7",
"Async Serial",12.6364341,0.00098958,"b",
"Async Serial",12.6374752,0.00098958,"4",
"Async Serial",12.6385163,0.00098958,"a",
"Async Serial",12.6395574,0.00098958,"8",
"Async Serial",12.6405985,0.00098958,"2",
"Async Serial",12.6416396,0.00098958,"6",
"Async Serial",12.6426808,0.00098958,"1",
"Async Serial",12.6437219,0.00098958,"5",
"Async Serial",12.644763,0.00098958,"f",
"Async Serial",12.6458041,0.00098958,"d",
"Async Serial",12.6468452,0.00098958,"b",
"Async Serial",12.6478863,0.00098958,"2",
"Async Serial",12.6489274,0.00098958,"2",
"Async Serial",12.6499685,0.00098958,"3",
"Async Serial",12.6510096,0.00098958,"7",
"Async Serial",12.6520507,0.00098958,"6",
"Async Serial",12.6530918,0.00098958,"
",
"Async Serial",12.6541329,0.00098958,"[",
"Async Serial",12.655174,0.00098958,"L",
"Async Serial",12.6562151,0.00098958,"O",
"Async Serial",12.6572562,0.00098958,"G",
"Async Serial",12.6582973,0.00098958,"]",
"Async Serial",12.6593384,0.00098958," ",
"Async Serial",12.6603796,0.00098958,"C",
"Async Serial",12.6614207,0.00098958,"o",
"Async Serial",12.6624618,0.00098958,"n",
"Async Serial",12.6635029,0.00098958,"n",
"Async Serial",12.664544,0.00098958,"e",
"Async Serial",12.6655851,0.00098958,"c",
"Async Serial",12.6666262,0.00098958,"t",
"Async Serial",12.6676673,0.00098958,"i",
"Async Serial",12.6687084,0.00098958,"o",
"Async Serial",12.6697495,0.00098958,"n",
"Async Serial",12.6707906,0.00098958," ",
"Async Serial",12.6718317,0.00098958,"f",
"Async Serial",12.6728728,0.00098958,"r",
"Async Serial",12.6739139,0.00098958,"o",
"Async Serial",12.674955,0.00098958,"m",
"Async Serial",12.6759961,0.00098958," ",
"Async Serial",12.6770373,0.00098958,"b",
"Async Serial",12.6780784,0.00098958,"1",
"Async Serial",12.6791195,0.00098958,"7",
"Async Serial",12.6801606,0.00098958,"5",
"Async Serial",12.6812017,0.00098958,"9",
"Async Serial",12.6822428,0.00098958,"3",
"Async Serial",12.6832839,0.00098958,"3",
"Async Serial",12.684325,0.00098958,"2",
"Async Serial",12.6853661,0.00098958,"e",
"Async Serial",12.6864072,0.00098958,"4",
"Async Serial",12.6874483,0.00098958,"b",
"Async Serial",12.6884894,0.00098958,"7",
"Async Serial",12.6895305,0.00098958,"b",
"Async Serial",12.6905716,0.00098958,"c",
"Async Serial",12.6916127,0.00098958,"6",
"Async Serial",12.6926538,0.00098958,"b",
"Async Serial",12.6936949,0.00098958,"1",
"Async Serial",12.6947361,0.00098958,"4",
"Async Serial",12.6957772,0.00098958,"b",
"Async Serial",12.6968183,0.00098958,"7",
"Async Serial",12.6978594,0.00098958,"b",
"Async Serial",12.6989005,0.00098958,"1",
"Async Serial",12.6999416,0.00098958,"2",
"Async Serial",12.7009827,0.00098958,"b",
"Async Serial",12.7020238,0.00098958,"9",
"Async Serial",12.7030649,0.00098958,"0",
"Async Serial",12.704106,0.00098958,"d",
"Async Serial",12.7051471,0.00098958,"3",
"Async Serial",12.7061882,0.00098958,"5",
"Async Serial",12.7072293,0.00098958,"0",
"Async Serial",12.7082704,0.00098958,"f",
"Async Serial",12.7093115,0.00098958,"8",
"Async Serial",12.7103526,0.00098958,"1",
"Async Serial",12.7113937,0.00098958,"1",
"Async Serial",12.7124349,0.00098958,"1",
"Async Serial",12.713476,0.00098958,"4",
"Async Serial",12.7145171,0.00098958,"4",
"Async Serial",12.7155582,0.00098958,"1",
"Async Serial",12.7165993,0.00098958,"8",
"Async Serial",12.7176404,0.00098958,"0",
"Async Serial",12.7186815,0.00098958,"e",
"Async Serial",12.7197226,0.00098958,"2",
"Async Serial",12.7207637,0.00098958,"1",
"Async Serial",12.7218048,0.00098958,"2",
"Async Serial",12.7228459,0.00098958,"9",
"Async Serial",12.723887,0.00098958,"b",
"Async Serial",12.7249281,0.00098958,"d",
"Async Serial",12.7259692,0.00098958,"d",
"Async Serial",12.7270103,0.00098958,"3",
"Async Serial",12.7280514,0.00098958,"1",
"Async Serial",12.7290926,0.00098958,"3",
"Async Serial",12.7301337,0.00098958,"b",
"Async Serial",12.7311748,0.00098958,"8",
"Async Serial",12.7322159,0.00098958,"5",
"Async Serial",12.733257,0.00098958,"b",
"Async Serial",12.7342981,0.00098958,"1",
"Async Serial",12.7353392,0.00098958,"e",
"Async Serial",12.7363803,0.00098958,"e",
"Async Serial",12.7374214,0.00098958,"1",
"Async Serial",12.7384625,0.00098958,"5",
"Async Serial",12.7395036,0.00098958,"e",
"Async Serial",12.7405447,0.00098958,"6",
"Async Serial",12.7415858,0.00098958,"b",
"Async Serial",12.7426269,0.00098958,"1",
"Async Serial",12.743668,0.00098958,"
",
"Async Serial",12.7447091,0.00098958,"[",
"Async Serial",12.7457502,0.00098958,"L",
"Async Serial",12.7467914,0.00098958,"O",
"Async Serial",12.7478325,0.00098958,"G",
"Async Serial",12.7488736,0.00098958,"]",
"Async Serial",12.7499147,0.00098958," ",
"Async Serial",12.7509558,0.00098958,"C",
"Async Serial",12.7519969,0.00098958,"o",
"Async Serial",12.753038,0.00098958,"n",
"Async Serial",12.7540791,0.00098958,"n",
"Async Serial",12.7551202,0.00098958,"e",
"Async Serial",12.7561613,0.00098958,"c",
"Async Serial",12.7572024,0.00098958,"t",
"Async Serial",12.7582435,0.00098958,"i",
"Async Serial",12.7592846,0.00098958,"o",
"Async Serial",12.7603257,0.00098958,"n",
"Async Serial",12.7613668,0.00098958," ",
"Async Serial",12.7624079,0.00098958,"f",
"Async Serial",12.763449,0.00098958,"r",
"Async Serial",12.7644902,0.00098958,"o",
"Async Serial",12.7655313,0.00098958,"m",
"Async Serial",12.7665724,0.00098958," ",
"Async Serial",12.7676135,0.00098958,"a",
"Async Serial",12.7686546,0.00098958,"b",
"Async Serial",12.7696957,0.00098958,"2",
"Async Serial",12.7707368,0.00098958,"9",
"Async Serial",12.7717779,0.00098958,"0",
"Async Serial",12.772819,0.00098958,"d",
"Async Serial",12.7738601,0.00098958,"3",
"Async Serial",12.7749012,0.00098958,"a",
"Async Serial",12.7759423,0.00098958,"3",
"Async Serial",12.7769834,0.00098958,"8",
"Async Serial",12.7780245,0.00098958,"0",
"Async Serial",12.7790656,0.00098958,"f",
"Async Serial",12.7801068,0.00098958,"0",
"Async Serial",12.7811479,0.00098958,"4",
"Async Serial",12.782189,0.00098958,"c",
"Async Serial",12.7832301,0.00098958,"2",
"Async Serial",12.7842712,0.00098958,"f",
"Async Serial",12.7853123,0.00098958,"0",
"Async Serial",12.7863534,0.00098958,"d",
"Async Serial",12.7873945,0.00098958,"b",
"Async Serial",12.7884356,0.00098958,"9",
"Async Serial",12.7894767,0.00098958,"8",
"Async Serial",12.7905178,0.00098958,"f",
"Async Serial",12.7915589,0.00098958,"4",
"Async Serial",12.7926,0.00098958,"2",
"Async Serial",12.7936411,0.00098958,"d",
"Async Serial",12.7946822,0.00098958,"5",
"Async Serial",12.7957234,0.00098958,"b",
"Async Serial",12.7967645,0.00098958,"7",
"Async Serial",12.7978056,0.00098958,"a",
"Async Serial",12.7988467,0.00098958,"d",
"Async Serial",12.7998878,0.00098958,"e",
"Async Serial",12.8009289,0.00098958,"a",
"Async Serial",12.80197,0.00098958,"2",
"Async Serial",12.8030111,0.00098958,"b",
"Async Serial",12.8040522,0.00098958,"d",
"Async Serial",12.8050933,0.00098958,"0",
"Async Serial",12.8061344,0.00098958,"7",
"Async Serial",12.8071755,0.00098958,"2",
"Async Serial",12.8082166,0.00098958,"3",
"Async Serial",12.8092577,0.00098958,"f",
"Async Serial",12.8102988,0.00098958,"a",
"Async Serial",12.81134,0.00098958,"3",
"Async Serial",12.8123811,0.00098958,"8",
"Async Serial",12.8134222,0.00098958,"e",
"Async Serial",12.8144633,0.00098958,"0",
"Async Serial",12.8155044,0.00098958,"6",
"Async Serial",12.8165455,0.00098958,"2",
"Async Serial",12.8175866,0.00098958,"1",
"Async Serial",12.8186277,0.00098958,"f",
"Async Serial",12.8196688,0.00098958,"b",
"Async Serial",12.8207099,0.00098958,"3",
"Async Serial",12.821751,0.00098958,"d",
"Async Serial",12.8227921,0.00098958,"7",
"Async Serial",12.8238332,0.00098958,"c",
"Async Serial",12.8248743,0.00098958,"1",
"Async Serial",12.8259154,0.00098958,"c",
"Async Serial",12.8269566,0.00098958,"2",
"Async Serial",12.8279977,0.00098958,"8",
"Async Serial",12.8290388,0.00098958,"0",
"Async Serial",12.8300799,0.00098958,"8",
"Async Serial",12.831121,0.00098958,"2",
"Async Serial",12.8321621,0.00098958,"8",
"Async Serial",12.8332032,0.00098958,"4",
"Async Serial",12.8342443,0.00098958,"
",
"Async Serial",12.8677809,0.00098958,"[",
"Async Serial",12.868822,0.00098958,"L",
"Async Serial",12.8698631,0.00098958,"O",
"Async Serial",12.8709042,0.00098958,"G",
"Async Serial",12.8719454,0.00098958,"]",
"Async Serial",12.8729865,0.00098958," ",
"Async Serial",12.8740276,0.00098958,"C",
"Async Serial",12.8750687,0.00098958,"o",
"Async Serial",12.8761098,0.00098958,"n",
"Async Serial",12.8771509,0.00098958,"n",
"Async Serial",12.878192,0.00098958,"e",
"Async Serial",12.8792331,0.00098958,"c",
"Async Serial",12.8802742,0.00098958,"t",
"Async Serial",12.8813153,0.00098958,"i",
"Async Serial",12.8823564,0.00098958,"o",
"Async Serial",12.8833975,0.00098958,"n",
"Async Serial",12.8844386,0.00098958," ",
"Async Serial",12.8854797,0.00098958,"f",
"Async Serial",12.8865208,0.00098958,"r",
"Async Serial",12.8875619,0.00098958,"o",
"Async Serial",12.8886031,0.00098958,"m",
"Async Serial",12.8896442,0.00098958," ",
"Async Serial",12.8906853,0.00098958,"a",
"Async Serial",12.8917264,0.00098958,"7",
"Async Serial",12.8927675,0.00098958,"e",
"Async Serial",12.8938086,0.00098958,"6",
"Async Serial",12.8948497,0.00098958,"e",
"Async Serial",12.8958908,0.00098958,"c",
"Async Serial",12.8969319,0.00098958,"5",
"Async Serial",12.897973,0.00098958,"b",
"Async Serial",12.8990141,0.00098958,"b",
"Async Serial",12.9000552,0.00098958,"3",
"Async Serial",12.9010963,0.00098958,"9",
"Async Serial",12.9021374,0.00098958,"a",
"Async Serial",12.9031785,0.00098958,"5",
"Async Serial",12.9042197,0.00098958,"5",
"Async Serial",12.9052608,0.00098958,"4",
"Async Serial",12.9063019,0.00098958,"e",
"Async Serial",12.907343,0.00098958,"9",
"Async Serial",12.9083841,0.00098958,"7",
"Async Serial",12.9094252,0.00098958,"1",
"Async Serial",12.9104663,0.00098958,"4",
"Async Serial",12.9115074,0.00098958,"3",
"Async Serial",12.9125485,0.00098958,"d",
"Async Serial",12.9135896,0.00098958,"1",
"Async Serial",12.9146307,0.00098958,"9",
"Async Serial",12.9156718,0.00098958,"d",
"Async Serial",12.9167129,0.00098958,"3",
"Async Serial",12.917754,0.00098958,"b",
"Async Serial",12.9187951,0.00098958,"f",
"Async Serial",12.9198363,0.00098958,"a",
"Async Serial",12.9208774,0.00098958,"2",
"Async Serial",12.9219185,0.00098958,"8",
"Async Serial",12.9229596,0.00098958,"a",
"Async Serial",12.9240007,0.00098958,"9",
"Async Serial",12.9250418,0.00098958,"b",
"Async Serial",12.9260829,0.00098958,"b",
"Async Serial",12.927124,0.00098958,"e",
"Async Serial",12.9281651,0.00098958,"f",
"Async Serial",12.9292062,0.00098958,"6",
"Async Serial",12.9302473,0.00098958,"8",
"Async Serial",12.9312884,0.00098958,"f",
"Async Serial",12.9323295,0.00098958,"a",
"Async Serial",12.9333706,0.00098958,"6",
"Async Serial",12.9344117,0.00098958,"e",
"Async Serial",12.9354529,0.00098958,"c",
"Async Serial",12.936494,0.00098958,"a",
"Async Serial",12.9375351,0.00098958,"b",
"Async Serial",12.9385762,0.00098958,"3",
"Async Serial",12.9396173,0.00098958,"b",
"Async Serial",12.9406584,0.00098958,"3",
"Async Serial",12.9416995,0.00098958,"e",
"Async Serial",12.9427406,0.00098958,"f",
"Async Serial",12.9437817,0.00098958,"3",
"Async Serial",12.9448228,0.00098958,"3",
"Async Serial",12.9458639,0.00098958,"9",
"Async Serial",12.946905,0.00098958,"1",
"Async Serial",12.9479461,0.00098958,"9",
"Async Serial",12.9489872,0.00098958,"5",
"Async Serial",12.9500283,0.00098958,"4",
"Async Serial",12.9510695,0.00098958,"7",
"Async Serial",12.9521106,0.00098958,"2",
"Async Serial",12.9531517,0.00098958,"7",
"Async Serial",12.9541928,0.00098958,"8",
"Async Serial",12.9552339,0.00098958,"d",
"Async Serial",12.956275,0.00098958,"4",
"Async Serial",12.9573161,0.00098958,"
",
"Async Serial",12.9908527,0.00098958,"[",
"Async Serial",12.9918938,0.00098958,"L",
"Async Serial",12.9929349,0.00098958,"O",
"Async Serial",12.993976,0.00098958,"G",
"Async Serial",12.9950171,0.00098958,"]",
"Async Serial",12.9960583,0.00098958," ",
"Async Serial",12.9970994,0.00098958,"C",
"Async Serial",12.9981405,0.00098958,"o",
"Async Serial",12.9991816,0.00098958,"n",
"Async Serial",13.0002227,0.00098958,"n",
"Async Serial",13.0012638,0.00098958,"e",
"Async Serial",13.0023049,0.00098958,"c",
"Async Serial",13.003346,0.00098958,"t",
"Async Serial",13.0043871,0.00098958,"i",
"Async Serial",13.0054282,0.00098958,"o",
"Async Serial",13.0064693,0.00098958,"n",
"Async Serial",13.0075104,0.00098958," ",
"Async Serial",13.0085515,0.00098958,"f",
"Async Serial",13.0095926,0.00098958,"r",
"Async Serial",13.0106337,0.00098958,"o",
"Async Serial",13.0116748,0.00098958,"m",
"Async Serial",13.0127159,0.00098958," ",
"Async Serial",13.0137571,0.00098958,"0",
"Async Serial",13.0147982,0.00098958,"9",
"Async Serial",13.0158393,0.00098958,"9",
"Async Serial",13.0168804,0.00098958,"3",
"Async Serial",13.0179215,0.00098958,"1",
"Async Serial",13.0189626,0.00098958,"9",
"Async Serial",13.0200037,0.00098958,"f",
"Async Serial",13.0210448,0.00098958,"7",
"Async Serial",13.0220859,0.00098958,"0",
"Async Serial",13.023127,0.00098958,"0",
"Async Serial",13.0241681,0.00098958,"d",
"Async Serial",13.0252092,0.00098958,"8",
"Async Serial",13.0262503,0.00098958,"d",
"Async Serial",13.0272914,0.00098958,"5",
"Async Serial",13.0283325,0.00098958,"f",
"Async Serial",13.0293737,0.00098958,"2",
"Async Serial",13.0304148,0.00098958,"8",
"Async Serial",13.0314559,0.00098958,"7",
"Async Serial",13.032497,0.00098958,"3",
"Async Serial",13.0335381,0.00098958,"8",
"Async Serial",13.0345792,0.00098958,"7",
"Async Serial",13.0356203,0.00098958,"c",
"Async Serial",13.0366614,0.00098958,"8",
"Async Serial",13.0377025,0.00098958,"1",
"Async Serial",13.0387436,0.00098958,"e",
"Async Serial",13.0397847,0.00098958,"6",
"Async Serial",13.0408258,0.00098958,"f",
"Async Serial",13.0418669,0.00098958,"2",
"Async Serial",13.042908,0.00098958,"0",
"Async Serial",13.0439491,0.00098958,"3",
"Async Serial",13.0449903,0.00098958,"8",
"Async Serial",13.0460314,0.00098958,"4",
"Async Serial",13.0470725,0.00098958,"c",
"Async Serial",13.0481136,0.00098958,"3",
"Async Serial",13.0491547,0.00098958,"6",
"Async Serial",13.0501958,0.00098958,"8",
"Async Serial",13.0512369,0.00098958,"a",
"Async Serial",13.052278,0.00098958,"9",
"Async Serial",13.0533191,0.00098958,"d",
"Async Serial",13.0543602,0.00098958,"e",
"Async Serial",13.0554013,0.00098958,"2",
"Async Serial",13.0564424,0.00098958,"7",
"Async Serial",13.0574835,0.00098958,"f",
"Async Serial",13.0585246,0.00098958,"9",
"Async Serial",13.0595657,0.00098958,"9",
"Async Serial",13.0606069,0.00098958,"2",
"Async Serial",13.061648,0.00098958,"f",
"Async Serial",13.0626891,0.00098958,"7",
"Async Serial",13.0637302,0.00098958,"1",
"Async Serial",13.0647713,0.00098958,"c",
"Async Serial",13.0658124,0.00098958,"1",
"Async Serial",13.0668535,0.00098958,"d",
"Async Serial",13.0678946,0.00098958,"e",
"Async Serial",13.0689357,0.00098958,"3",
"Async Serial",13.0699768,0.00098958,"6",
"Async Serial",13.0710179,0.00098958,"3",
"Async Serial",13.072059,0.00098958,"c",
"Async Serial",13.0731001,0.00098958,"5",
"Async Serial",13.0741412,0.00098958,"9",
"Async Serial",13.0751823,0.00098958,"7",
"Async Serial",13.0762235,0.00098958,"a",
"Async Serial",13.0772646,0.00098958,"f",
"Async Serial",13.0783057,0.00098958,"d",
"Async Serial",13.0793468,0.00098958,"4",
"Async Serial",13.0803879,0.00098958,"
",
"Async Serial",13.1139245,0.00098958,"[",
"Async Serial",13.1149656,0.00098958,"L",
"Async Serial",13.1160067,0.00098958,"O",
